,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-0.1118531 -2.451022   2.9593577],[0.04412204 0.00425371 0.9516243 ]
1,neutral,positive,MISS,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-0.9260592   0.9563579  -0.14618027],[0.10255808 0.6737414  0.22370052]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-2.7828805  5.0084257 -3.3637757],[4.1304633e-04 9.9935597e-01 2.3105698e-04]
3,positive,neutral,MISS,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-3.538017    0.08370823  3.3517346 ],[0.00097985 0.03664856 0.9623716 ]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 5.2559876 -2.5795493 -2.095792 ],[9.9896419e-01 3.9502035e-04 6.4078515e-04]
5,neutral,neutral,TRUE,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[-0.89805406  3.7738492  -3.411177  ],[9.2608016e-03 9.8998892e-01 7.5026235e-04]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-0.8238006 -3.6803687  5.308248 ],[2.1671490e-03 1.2453657e-04 9.9770832e-01]
7,negative,negative,TRUE,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[ 2.8244467  -0.93730164 -1.7397078 ],[0.96743447 0.02248615 0.01007939]
8,negative,negative,TRUE,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 2.5466034   0.27155316 -2.7503667 ],[0.9026912  0.0927892  0.00451954]
9,neutral,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-3.2465646  3.2306762 -0.8333566],[0.00150979 0.9816263  0.01686395]
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 1.6821333  1.3902824 -3.2579396],[0.5701144  0.42580697 0.00407864]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-0.8343038  3.6780698 -3.5262835],[1.0845325e-02 9.8841989e-01 7.3473476e-04]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 2.7852135e+00  1.7762710e-03 -2.8616076e+00],[0.93865484 0.05803293 0.00331225]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 3.5406156 -1.678819  -1.3609444],[0.9873175  0.00534177 0.00734068]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-1.9968132  3.1619124 -1.896557 ],[0.00568027 0.9880405  0.00627927]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-0.39404044 -3.6772888   4.8571086 ],[5.2131424e-03 1.9552537e-04 9.9459130e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.966743  -2.4447448 -1.9384317],[9.9839574e-01 6.0330174e-04 1.0009755e-03]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.1990752  4.857497  -2.220781 ],[3.1664432e-04 9.9884123e-01 8.4224634e-04]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.8918839 -0.3935964  3.7490172],[0.00128379 0.01561295 0.9831033 ]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.0245647 -2.0073957  4.627612 ],[0.00128785 0.00131016 0.9974021 ]
20,negative,neutral,MISS,"Og nej, det er ikke passivt.",[ 1.5827242  1.4037778 -3.217286 ],[0.5421876  0.45335048 0.00446202]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 2.8049912 -0.8857782 -1.5981343],[0.9641419  0.02405803 0.01180016]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-2.035661   3.9601316 -2.6741097],[0.00247977 0.9962107  0.00130959]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 4.750233  -1.7027743 -2.5683792],[9.9776614e-01 1.5722556e-03 6.6160061e-04]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 5.005818  -2.143744  -2.2324665],[9.9849844e-01 7.8402896e-04 7.1746472e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.394283  -1.5953103 -2.2599287],[0.99622107 0.00249522 0.00128371]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 0.70155054  0.5097943  -1.2321584 ],[0.50758356 0.41901433 0.0734021 ]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.3190675 -1.8995485 -2.0037713],[0.9962275  0.00198449 0.00178807]
