,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-2.3916469 -1.287643   3.8059666],[0.00201779 0.00608611 0.9918961 ]
1,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-3.492271    0.40231386  2.9757447 ],[0.00144022 0.070766   0.92779374]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-2.575591  3.790764 -2.154049],[0.00171099 0.9956809  0.00260808]
3,positive,neutral,MISS,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-3.9808908  1.5658523  1.9210962],[0.00160471 0.41145006 0.58694524]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 4.310732  -1.3403925 -2.5884173],[0.9954982  0.00349775 0.0010041 ]
5,neutral,neutral,TRUE,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[-2.334934   4.3459773 -2.7058663],[1.2519796e-03 9.9788398e-01 8.6397910e-04]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-2.6195056 -1.9734763  4.9387302],[5.2100426e-04 9.9405018e-04 9.9848503e-01]
7,neutral,negative,MISS,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[-0.99213    3.4025457 -3.1953793],[0.012176   0.9864792  0.00134476]
8,negative,negative,TRUE,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 2.1332092  1.5665095 -3.8278546],[0.63695395 0.36140445 0.00164154]
9,neutral,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-3.9145377   2.5293372   0.57404786],[0.00139114 0.8748036  0.12380528]
10,neutral,neutral,TRUE,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[-0.4501133  3.5695803 -3.784822 ],[1.7630573e-02 9.8174125e-01 6.2808814e-04]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-2.8149457  4.078055  -1.9719347],[0.00101145 0.99663866 0.00234996]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 1.7049932  1.2710458 -3.2089207],[0.6041238 0.3914398 0.0044365]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 4.474062  -1.0507205 -2.9546294],[9.9544013e-01 3.9685583e-03 5.9125584e-04]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.2944455   2.8071728  -0.27811494],[0.00213677 0.9542384  0.0436248 ]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-2.0146227 -2.4448235  5.0174265],[8.8183506e-04 5.7352666e-04 9.9854469e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.8703985 -1.8467803 -2.4631977],[9.9814022e-01 1.2076967e-03 6.5200537e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.8174314  3.7489965 -1.2902106],[0.00139581 0.992176   0.00642819]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.6851053   0.23237592  3.3010757 ],[8.8272401e-04 4.4377774e-02 9.5473957e-01]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.6438406 -1.3661062  4.2386518],[0.00102078 0.00366307 0.99531615]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[ 0.03648552  2.784183   -3.2967887 ],[0.06008773 0.9377686  0.0021437 ]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 4.374139   -0.76076424 -3.1967366 ],[9.9363786e-01 5.8501652e-03 5.1196333e-04]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.453726   3.3290436 -2.5910168],[0.0082812  0.9890631  0.00265567]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 3.6542046  -0.94919336 -2.3973343 ],[0.9877792  0.00989531 0.00232547]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 3.7937384   0.16429478 -3.6895275 ],[9.7362131e-01 2.5831088e-02 5.4758182e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 3.3519359  0.8457318 -4.0379076],[9.2404807e-01 7.5381353e-02 5.7059288e-04]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-1.9388359  3.6739404 -2.3995395],[0.00362931 0.9940812  0.00228951]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.007559   -0.47879145 -3.3294291 ],[9.8822755e-01 1.1129096e-02 6.4334448e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 3.8012476  -0.09873028 -3.4260983 ],[9.7946185e-01 1.9826617e-02 7.1152649e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.052799  -0.7973184 -2.9395328],[9.9132955e-01 7.7595888e-03 9.1093394e-04]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-2.6565287 -1.3323401  4.173218 ],[0.0010756  0.00404332 0.99488103]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 3.3955472  0.7049802 -4.0153184],[9.3593776e-01 6.3496321e-02 5.6591193e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.655818  -1.9171325 -2.2553735],[9.9761152e-01 1.3943294e-03 9.9418941e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 4.133497  -0.7834917 -3.0042205],[9.9194968e-01 7.2622057e-03 7.8816700e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.1705966  3.0268695  0.6356517],[6.8525405e-04 9.1552734e-01 8.3787389e-02]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.0103189  3.1758444 -2.9481974],[0.01494456 0.9829032  0.00215215]
36,positive,positive,TRUE,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.9251513  1.6041697  2.1244142],[0.00147732 0.37224433 0.6262784 ]
37,neutral,positive,MISS,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.118635   2.1287577  1.5943166],[0.00121888 0.62974983 0.3690313 ]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.0708795  1.6738158  2.002992 ],[0.0013371  0.41788164 0.5807813 ]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.0121028   1.7608579   0.44453448],[0.00662344 0.78334635 0.21003021]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.648013  -2.1335313 -1.9969546],[0.9975708  0.00113177 0.00129739]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-3.8498645   2.7314055   0.40572673],[0.00126111 0.9098328  0.08890621]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.9351654  1.5525914  1.8102533],[0.00180028 0.43515375 0.563046  ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.2500045  1.3655509 -3.4637089],[0.7060949  0.29157463 0.00233039]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.643074  -2.2893286 -1.7972442],[9.9743515e-01 9.7315153e-04 1.5918057e-03]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.8673773 -1.6589948 -2.6368341],[9.9798894e-01 1.4613639e-03 5.4965232e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 1.8231364  1.7280852 -3.4208293],[0.5223008  0.47494185 0.00275737]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 3.6128154 -0.7404651 -2.4802985],[0.9851023  0.01267289 0.00222472]
48,positive,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-2.3294396   0.38290536  1.9310788 ],[0.01150599 0.17333266 0.81516135]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.3446054 -1.1861126 -2.64164  ],[9.9513620e-01 3.9438666e-03 9.2001481e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.5272503 -2.417136  -1.6580607],[9.9698561e-01 9.6112565e-04 2.0532534e-03]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 3.3772535  0.5449752 -3.8966908],[9.4377744e-01 5.5568259e-02 6.5438857e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.345521  -2.150301  -1.7198845],[0.996183   0.00150397 0.00231295]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.853337   3.6988266 -1.6161579],[0.00141803 0.99369556 0.00488635]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.474654  -2.3695002 -1.6878867],[0.9968375  0.0010623  0.00210023]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.304406  -1.7155534 -2.0912163],[0.9959182  0.00241985 0.00166204]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.5332189  3.938213  -3.0716739],[4.1838353e-03 9.9491787e-01 8.9832209e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.7926493 -2.1685903 -2.0615878],[9.9800104e-01 9.4602571e-04 1.0528674e-03]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.782243   2.0223205 -1.5511614],[0.05560691 0.91861856 0.02577459]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.3557067 -2.2365246  4.982268 ],[6.4946822e-04 7.3167472e-04 9.9861884e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 1.3468539  1.4854811 -2.870934 ],[0.46222958 0.5309612  0.00680919]
