,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-3.7063468   0.67328435  1.85044   ],[0.00294293 0.23487075 0.76218635]
1,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-5.4044023 -1.3464875  5.50207  ],[1.8319382e-05 1.0598412e-03 9.9892187e-01]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-3.8687327  8.597065  -5.491695 ],[3.8563021e-06 9.9999547e-01 7.6089918e-07]
3,positive,neutral,MISS,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-6.1104054 -0.8342544  5.6473417],[7.8164067e-06 1.5290112e-03 9.9846315e-01]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 8.058455  -1.0997113 -6.6157956],[9.9989414e-01 1.0534469e-04 4.2365033e-07]
5,neutral,neutral,TRUE,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[-4.199775   7.0167384 -3.6069188],[1.3449731e-05 9.9996221e-01 2.4332565e-05]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-5.1512284 -4.4534426  8.685319 ],[9.791795e-07 1.967465e-06 9.999970e-01]
7,neutral,negative,MISS,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[-4.177938   4.364901  -1.1134493],[1.9408765e-04 9.9564785e-01 4.1580363e-03]
8,negative,negative,TRUE,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 4.486394  -4.9671464  1.0343397],[9.692187e-01 7.599782e-05 3.070532e-02]
9,positive,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-6.087147  -2.9418879  7.96707  ],[7.8763077e-07 1.8293265e-05 9.9998093e-01]
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 9.667718  -4.990351  -3.4813106],[9.9999762e-01 4.3060612e-07 1.9473696e-06]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-4.948137   7.609818  -3.8533256],[3.5167657e-06 9.9998593e-01 1.0510273e-05]
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[-4.5147214  5.6374764 -1.9208142],[3.8968443e-05 9.9943954e-01 5.2147405e-04]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 6.291276  -3.2707262 -1.7224627],[9.9959892e-01 7.0323586e-05 3.3075263e-04]
14,negative,neutral,MISS,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 6.0291533 -4.320756  -1.3295277],[9.9933147e-01 3.1974316e-05 6.3661212e-04]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-5.8822064 -3.8644993  8.514337 ],[5.5931764e-07 4.2066649e-06 9.9999523e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 9.472906 -4.693418 -4.093923],[9.9999797e-01 7.0411323e-07 1.2823302e-06]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.922911   5.3925347 -2.1405733],[3.3098786e-05 9.9943203e-01 5.3476886e-04]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-6.8226156  6.0553164 -1.6684251],[2.5526560e-06 9.9955553e-01 4.4200648e-04]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-6.0894847 -3.2103648  7.793074 ],[9.3513376e-07 1.6644073e-05 9.9998248e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-4.235266   5.23898   -1.9117373],[7.6738521e-05 9.9913967e-01 7.8362663e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 9.966251  -4.6854186 -3.982323 ],[9.9999869e-01 4.3337096e-07 8.7540832e-07]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-3.4593084  3.9760323 -1.6684638],[5.8760279e-04 9.9588996e-01 3.5223938e-03]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 9.073994  -3.7153964 -4.4351974],[9.9999595e-01 2.7902074e-06 1.3584103e-06]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-4.8080235  7.837355  -4.3894205],[3.2223934e-06 9.9999189e-01 4.8975071e-06]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 9.929942 -4.286776 -4.431542],[9.9999869e-01 6.6950986e-07 5.7927656e-07]
26,positive,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 0.47130048 -2.5747871   2.3934011 ],[0.12685773 0.0060314  0.86711085]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[-2.6915927  5.686717  -3.9260983],[2.2972999e-04 9.9970335e-01 6.6846434e-05]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-3.4850569  6.66879   -4.2686315],[3.8923845e-05 9.9994326e-01 1.7779250e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 6.3793716 -2.102633  -4.0256734],[9.9976259e-01 2.0711392e-04 3.0272164e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.2569194 -1.8956949  2.735408 ],[0.01795049 0.00947675 0.97257274]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-4.237863  8.04967  -4.929999],[4.6088153e-06 9.9999309e-01 2.3067373e-06]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[10.004102  -4.3487086 -4.266328 ],[9.999988e-01 5.843235e-07 6.344986e-07]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 8.891598  -3.0190072 -5.1088176],[9.999925e-01 6.718726e-06 8.311768e-07]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-5.969004    3.9445825  -0.17802301],[4.8706035e-05 9.8400819e-01 1.5943144e-02]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 1.2954862  4.762636  -6.4236584],[3.0261097e-02 9.6972543e-01 1.3443204e-05]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-5.3244686  7.7305145 -3.7171082],[2.1393766e-06 9.9998713e-01 1.0674688e-05]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-5.4620333 -0.5888442  4.6291003],[4.122036e-05 5.389031e-03 9.945697e-01]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.948451  -0.8251048  4.7395244],[6.1784354e-05 3.8161450e-03 9.9612206e-01]
