,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-3.1277986 -1.9255083  5.3307424],[2.1188681e-04 7.0510228e-04 9.9908304e-01]
1,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-3.6893575 -0.7486002  5.071632 ],[1.5624144e-04 2.9576784e-03 9.9688607e-01]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-1.9882591  4.6435847 -1.9789132],[0.00131425 0.9973591  0.00132659]
3,neutral,neutral,TRUE,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-2.0050733  4.124743  -1.7235954],[0.00216602 0.99496377 0.00287016]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 5.347752  -2.1390345 -3.4525104],[9.9928939e-01 5.6004262e-04 1.5058643e-04]
5,negative,neutral,MISS,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[ 2.7073357  1.8708842 -4.4736633],[6.9734710e-01 3.0212227e-01 5.3061667e-04]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-3.0624726 -2.417403   5.586378 ],[1.7523899e-04 3.3402632e-04 9.9949074e-01]
7,negative,negative,TRUE,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[ 5.235265 -1.230384 -4.188632],[9.9836582e-01 1.5534388e-03 8.0638667e-05]
8,neutral,negative,MISS,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 2.012535   2.536723  -4.3662066],[0.37163895 0.6277303  0.00063077]
9,positive,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-3.059238  -2.2522993  5.309049 ],[2.3193831e-04 5.1978236e-04 9.9924821e-01]
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 5.613793  -2.4479477 -3.481411 ],[9.99572575e-01 3.15242505e-04 1.12154754e-04]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-0.78044736  4.5730143  -3.2772636 ],[4.7076326e-03 9.9490464e-01 3.8765828e-04]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 4.443747  -1.4931178 -3.033289 ],[9.9680412e-01 2.6318564e-03 5.6412374e-04]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 5.3018556 -2.5669403 -3.036468 ],[9.9937868e-01 3.8225701e-04 2.3902436e-04]
14,negative,neutral,MISS,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 2.9570951  1.0854816 -4.160137 ],[8.6603618e-01 1.3326147e-01 7.0236251e-04]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.0315728 -2.386132   5.532567 ],[1.9072178e-04 3.6367361e-04 9.9944562e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.575446  -2.3561149 -3.538302 ],[9.9953091e-01 3.5905672e-04 1.1008940e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.2057483  3.9107857 -1.1139578],[0.00218689 0.991297   0.00651606]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.394152   3.651205  -0.8760451],[0.00233802 0.98699224 0.01066974]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-3.060201  -2.3669255  5.5976057],[1.7367453e-04 3.4739362e-04 9.9947900e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-1.8690786  4.561285  -2.0879416],[0.00160719 0.9971016  0.00129127]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 5.59697   -2.3546622 -3.5165749],[9.9953794e-01 3.5192425e-04 1.1011265e-04]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[ 0.14760694  3.42423    -3.4270196 ],[0.03634486 0.9626366  0.0010186 ]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 4.930186  -0.6687388 -4.312261 ],[9.9621576e-01 3.6878337e-03 9.6473879e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-1.3828942  4.604565  -2.5769022],[2.5018509e-03 9.9674004e-01 7.5807195e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 5.3834634 -2.3253233 -3.3084261],[9.9938357e-01 4.4858895e-04 1.6783884e-04]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 4.5452766  -0.30510795 -4.4602084 ],[9.9211454e-01 7.7636596e-03 1.2176687e-04]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 5.2053328 -1.6274661 -3.8234396],[9.9880362e-01 1.0765475e-03 1.1976614e-04]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 0.9607669  3.513878  -4.0196066],[7.2181940e-02 9.2732203e-01 4.9599790e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.4359035 -1.8441882 -3.8855267],[9.9922192e-01 6.8858609e-04 8.9416215e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-2.7289143 -2.63197    5.421644 ],[2.8839923e-04 3.1775815e-04 9.9939382e-01]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 4.4387293   0.13926546 -4.7223396 ],[9.86503839e-01 1.33926151e-02 1.03632774e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.3448334 -2.216343  -2.1136029],[0.99702746 0.00141002 0.00156259]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.4931445 -2.126568  -3.5900042],[9.99396086e-01 4.90386388e-04 1.13494854e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.5679896   3.5853014  -0.31167108],[0.00207982 0.97806233 0.01985788]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 5.3455486 -1.886121  -3.6139812],[9.9914885e-01 7.2269666e-04 1.2839728e-04]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.7178884  4.7929726 -2.5581985],[1.4840392e-03 9.9787545e-01 6.4047665e-04]
