,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-1.506618   -0.33973747  2.500627  ],[0.01688986 0.05424953 0.9288606 ]
1,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-2.7669134  0.4153038  2.9313488],[0.00309168 0.07450991 0.9223984 ]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-0.891306   1.8408825 -0.9807713],[0.05786736 0.88921756 0.05291506]
3,positive,neutral,MISS,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-2.4198313   0.21535519  2.6969018 ],[0.0055025  0.07673741 0.9177601 ]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 3.2164953  -0.85307837 -2.1904929 ],[0.9788856  0.01672394 0.00439043]
5,negative,neutral,MISS,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[ 2.028443   0.5338396 -2.6292741],[0.8104873  0.18182273 0.00768998]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-2.7707567 -2.0004404  5.656449 ],[2.1868080e-04 4.7244917e-04 9.9930882e-01]
7,negative,negative,TRUE,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[ 1.9970701   0.24229975 -2.1927319 ],[0.84168273 0.14556646 0.01275089]
8,negative,negative,TRUE,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 2.4666607 -0.8719569 -1.1165534],[0.9404929  0.03337432 0.02613276]
9,neutral,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-3.0734086   2.5867152   0.39806804],[0.00312141 0.8964185  0.10046005]
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 1.7774577  -0.9733488  -0.46382135],[0.8545557  0.05458588 0.09085843]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-1.0938082  3.261141  -2.3930755],[0.01263654 0.98391706 0.00344638]
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[-1.6522818  4.1957564 -2.8873243],[2.874846e-03 9.962890e-01 8.360696e-04]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 0.9528374  0.5735796 -1.3170774],[0.55938107 0.38282317 0.0577958 ]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-1.2171999  2.590801  -1.4623035],[0.02134795 0.9619447  0.01670741]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-2.7613122  1.0801227  1.927216 ],[0.00639855 0.29812312 0.6954783 ]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.9724584 -2.3029733 -2.7848623],[9.9888128e-01 6.9156673e-04 4.2712249e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-1.5250412   1.4884019   0.16654101],[0.03733373 0.76001656 0.20264977]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.992361    0.01366685  3.4954486 ],[0.0014743  0.02979108 0.96873456]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.578989   -0.17110907  3.4032085 ],[0.00244845 0.02720328 0.97034824]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-1.6062958   1.9368421  -0.09800129],[0.02494122 0.8623489  0.11270982]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 5.5819073 -3.0461845 -2.6054454],[9.9954307e-01 1.7892411e-04 2.7802205e-04]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.4761927  3.568969  -2.4387412],[0.0063836  0.99117833 0.00243801]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.7718816 -3.2361794 -2.5636666],[9.9963784e-01 1.2237472e-04 2.3975076e-04]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 3.320514  -0.8822835 -2.2754834],[0.9816757  0.01467967 0.00364466]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 2.0720193  0.756805  -2.9485216],[0.78430283 0.21052004 0.00517715]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 0.7587972  1.57871   -2.2862308],[0.30139574 0.6842593  0.01434493]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.0056715  0.8212786 -2.916919 ],[0.76149166 0.23296456 0.00554385]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 1.2372802  0.8580531 -1.9703674],[0.5797633  0.3967843  0.02345238]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.239392  -1.8469886 -2.342202 ],[0.996354   0.00226533 0.00138059]
