,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,negative,negative,TRUE,"Hun kritiserer hvad han siger, ikke at han siger noget. Det er så nemt at læse og fårstå at det må være bevidst det bliver misforstået. Ligesom at bevidst lod som om han ikke forstod hvad mente.",[ 6.8152122 -3.003854  -3.1564872],[9.9989891e-01 5.4398875e-05 4.6698391e-05]
1,positive,positive,TRUE,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress",[-4.2275925 -1.6892478  5.049354 ],[9.3436924e-05 1.1827906e-03 9.9872380e-01]
2,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-2.483965 -3.541912  5.120627],[4.9782457e-04 1.7282872e-04 9.9932933e-01]
3,neutral,neutral,TRUE,Danbolig dropper samarbejde med 15 butikker efter afsløring af kritisable metoder,[-2.4696705  6.4416513 -3.2763443],[1.3482719e-04 9.9980503e-01 6.0178787e-05]
4,neutral,neutral,TRUE,"Frankrig løfter pegefinger mod briter inden topmøde: De skal opføre sig pænt, hvis vi forlænger #eudk #brexit",[-3.1401937  6.59178   -2.879568 ],[5.934694e-05 9.998636e-01 7.701701e-05]
5,negative,neutral,MISS,"Etisk dilemma: Er det ikke også Vesten som har påduttet Afrika vores religion(er) og ‘prævention er synd/skidt’? 
Jeg mener virkelig at de selv skal bestemme, men så skal Vestens (især USAs) bistand ikke længere kunne kobles sammen med præventionsmodstand.",[ 6.8712792 -3.2554348 -3.0344267],[9.9991000e-01 3.9993094e-05 4.9884689e-05]
6,negative,negative,TRUE,Jens Jørgen Thorsen var også en provokatør - men lur mig om han ikke kunne gå til gudstjeneste juleaften uden at skulle frygte for sit liv. Det er en god ting.,[ 3.9990916  -3.687379   -0.25079003],[9.8548883e-01 4.5233479e-04 1.4058907e-02]
7,neutral,neutral,TRUE,Beskæftigelsesministeriet: Beskæftigelsesminister Troels Lund Poulsens kommentar til ledig,[-3.2759962  6.7416244 -2.8451757],[4.4601937e-05 9.9988675e-01 6.8620939e-05]
8,negative,negative,TRUE,Jeg savner ord. Hver stemme på Paludan og hans såkaldte parti er en for meget,[ 6.8375425 -3.3408275 -2.963395 ],[9.9990654e-01 3.7979538e-05 5.5394452e-05]
9,negative,negative,TRUE,Dansk Folkeparti er klar til at give togbroen dødsstødet #vaf,[ 6.8766193 -3.2955947 -3.067028 ],[9.9991369e-01 3.8214297e-05 4.8027650e-05]
10,neutral,neutral,TRUE,"Altså, det der med at jeg stadig har alle mine cd’er? Og at mine playlists på Spotify er mine gamle mixtapes? Og at jeg mest hører mine cd-titler når jeg hører Spotify? Og at jeg sætter høj og kendt musik på, når der er høje/ubehagelige lyde? Ikke for at genere naboerne⏩",[ 1.7252038  3.3657749 -4.0858645],[1.6230845e-01 8.3720559e-01 4.8598886e-04]
11,neutral,negative,MISS,"Der er helligdag, Det gør hun selvfølgelig i morgen. Men som sagt, det er ikke første gang.",[-3.4772668  5.7434397 -1.8606702],[9.8909615e-05 9.9940300e-01 4.9810135e-04]
12,negative,positive,MISS,Os der vil bevare Danmark Dansk og bevare vores kultur stemmer da på NB eller som nødløsning på DF. Personligt betragter jeg NB som vores bedste løsning fordi de er EU modstandere.!,[ 4.568652  -1.1888163 -2.8099403],[9.9623066e-01 3.1471921e-03 6.2212534e-04]
13,negative,negative,TRUE,Magtmisbrug...! udøver i den grad magtmisbrug #politikerlede #øj #smiddemud #nyregeringnu #metaltræt,[ 6.892714  -3.29751   -3.0568104],[9.9991465e-01 3.7532285e-05 4.7746285e-05]
14,neutral,neutral,TRUE,🇬🇧 Startopstillinger ‼️ #pldk,[-3.677845   6.271739  -2.1607623],[4.7734822e-05 9.9973458e-01 2.1761867e-04]
15,neutral,positive,MISS,"NATUREN ER TØR 🚒👨‍🚒
- og derfor er det vigtigt at tænke sig godt om, når vi hygger os udenfor i det gode påskevejr🐣 En af vores vagthavende indsatsledere🚒👨‍🚒 giver gode råd i indslaget fra TV2 Nord 
#NaturenErTør #ViPasserPåJer #NordjyllandsBeredskab",[-4.52131    3.4210572  0.8568403],[3.2985504e-04 9.2821658e-01 7.1453594e-02]
