,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
0,positive,neutral,MISS,"Ville være fantastisk, meeeen....",[-2.0100653 -2.7475593  5.383109 ],[6.1487994e-04 2.9410372e-04 9.9909103e-01]
1,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet",[-2.3432512 -2.332852   5.265963 ],[4.9536745e-04 5.0054584e-04 9.9900407e-01]
2,neutral,neutral,TRUE,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,[-1.7524053  5.424809  -2.9940996],[7.6304149e-04 9.9901652e-01 2.2043823e-04]
3,neutral,neutral,TRUE,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,[-2.2476206  5.3425436 -2.5147371],[5.0494744e-04 9.9910837e-01 3.8657960e-04]
4,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 5.3740363 -2.663837  -1.3279313],[9.9845099e-01 3.2249480e-04 1.2265893e-03]
5,positive,neutral,MISS,Landmænd har ventet flere år på støtte: Udflytning har bremset millioner til landbruget (Dette er en plus-artikel),[-2.4486353   0.25652224  2.5083551 ],[0.00632423 0.09458946 0.8990863 ]
6,positive,positive,TRUE,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,[-2.393868  -2.4874914  5.5190325],[3.6573573e-04 3.3304829e-04 9.9930120e-01]
7,negative,negative,TRUE,"Når man mener det er helt OK at komme med homofobiske tilråb under en fodboldkamp, er det vel også på sin plads med en ordentlig mandeslåskamp efter kampen....

Der findes mænd der ALDRIG kommer ud over stenalderstadiet..",[ 4.2138257  -2.90775    -0.39823306],[9.8937523e-01 7.9891429e-04 9.8258341e-03]
8,negative,negative,TRUE,Saudierne er mestre i at manipulere de globale medier. Læs min seneste i @USER: #SaudiArabien #Dkmedier #dkpol,[ 4.562423  -1.1840055 -1.856582 ],[0.99519867 0.00317883 0.00162245]
9,positive,negative,MISS,"Er det et godt tegn, når man som fodboldspiller har fuldt fokus på ikke at blive skadet? #sldk",[-2.5094876 -1.4011437  4.4975357],[9.0220827e-04 2.7330937e-03 9.9636477e-01]
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 5.4000025 -2.7793407 -1.2207614],[9.9838984e-01 2.7993455e-04 1.3302674e-03]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-2.2187893  5.2019916 -2.4009366],[5.9802487e-04 9.9890351e-01 4.9844105e-04]
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[-2.0202963   2.568417   -0.40459377],[0.00957861 0.9422273  0.04819405]
13,neutral,negative,MISS,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 1.7804885  2.3713264 -2.7931826],[0.35513625 0.64119875 0.00366501]
